code,date,hour,visibility,cloudcover,windspeed,humidity,precipitation
TPA,2021-01-04,17,10,0,17,58,0.0
TPA,2021-01-04,18,10,0,13,62,0.0
TPA,2021-01-04,19,10,0,13,63,0.0
TPA,2021-01-05,4,10,11,16,43,0.0
TPA,2021-01-05,5,10,10,16,40,0.0
TPA,2021-01-05,6,10,10,16,37,0.0
TPA,2021-01-05,7,10,10,16,35,0.0
TPA,2021-01-05,8,10,10,17,33,0.0
TPA,2021-01-05,9,10,10,17,31,0.0
TPA,2021-01-05,10,10,19,15,28,0.0
TPA,2021-01-05,11,10,29,13,26,0.0
TPA,2021-01-05,12,10,39,10,23,0.0
TPA,2021-01-05,13,10,42,11,24,0.0
TPA,2021-01-05,14,10,46,11,25,0.0
TPA,2021-01-05,15,10,49,12,26,0.0
TPA,2021-01-05,16,10,44,10,29,0.0
TPA,2021-01-05,17,10,39,8,32,0.0
TPA,2021-01-05,18,10,34,7,34,0.0
TPA,2021-01-05,19,10,34,8,34,0.0
TPA,2021-01-06,4,10,51,13,38,0.0
TPA,2021-01-06,5,10,56,13,39,0.0
TPA,2021-01-06,6,10,61,13,39,0.0
TPA,2021-01-06,7,10,60,15,39,0.0
TPA,2021-01-06,8,10,59,16,38,0.0
TPA,2021-01-06,9,10,58,17,37,0.0
TPA,2021-01-06,10,10,54,15,34,0.0
TPA,2021-01-06,11,10,50,13,32,0.0
TPA,2021-01-06,12,10,46,11,29,0.0
TPA,2021-01-06,13,10,31,12,30,0.0
TPA,2021-01-06,14,10,15,13,30,0.0
TPA,2021-01-06,15,10,0,15,31,0.0
TPA,2021-01-06,16,10,0,13,34,0.0
TPA,2021-01-06,17,10,0,11,37,0.0
TPA,2021-01-06,18,10,0,9,40,0.0
TPA,2021-01-06,19,10,4,12,41,0.0
TPA,2021-01-07,4,10,0,19,67,0.0
TPA,2021-01-07,5,10,0,18,70,0.0
TPA,2021-01-07,6,10,0,18,73,0.0
TPA,2021-01-07,7,10,0,19,70,0.0
TPA,2021-01-07,8,10,0,20,67,0.0
TPA,2021-01-07,9,10,0,22,64,0.0
TPA,2021-01-07,10,10,0,20,60,0.0
TPA,2021-01-07,11,10,0,18,56,0.0
TPA,2021-01-07,12,10,0,17,52,0.0
TPA,2021-01-07,13,10,3,18,51,0.0
TPA,2021-01-07,14,10,6,19,50,0.0
TPA,2021-01-07,15,10,8,20,49,0.0
TPA,2021-01-07,16,10,9,18,55,0.0
TPA,2021-01-07,17,10,10,15,61,0.0
TPA,2021-01-07,18,10,11,12,67,0.0
TPA,2021-01-07,19,10,14,14,68,0.0
TPA,2021-01-08,4,10,25,14,83,0.0
TPA,2021-01-08,5,10,27,13,86,0.0
TPA,2021-01-08,6,10,28,13,88,0.0
TPA,2021-01-08,7,10,41,15,85,0.0
TPA,2021-01-08,8,10,54,16,83,0.0
TPA,2021-01-08,9,10,66,18,80,0.0
TPA,2021-01-08,10,10,60,17,75,0.0
TPA,2021-01-08,11,10,54,15,71,0.0
TPA,2021-01-08,12,10,48,14,66,0.0
TPA,2021-01-08,13,10,60,13,65,0.0
TPA,2021-01-08,14,10,72,13,64,0.0
TPA,2021-01-08,15,10,84,13,63,0.0
TPA,2021-01-08,16,10,67,12,68,0.0
TPA,2021-01-08,17,10,50,11,72,0.0
TPA,2021-01-08,18,10,33,9,77,0.0
TPA,2021-01-08,19,10,30,11,80,0.0
TPA,2021-01-09,4,7,39,10,94,0.1
TPA,2021-01-09,5,4,45,9,95,0.0
TPA,2021-01-09,6,2,51,8,96,0.0
TPA,2021-01-09,7,5,41,10,92,0.0
TPA,2021-01-09,8,7,31,12,87,0.0
TPA,2021-01-09,9,10,20,14,83,0.0
TPA,2021-01-09,10,10,27,14,79,0.0
TPA,2021-01-09,11,10,35,13,74,0.0
TPA,2021-01-09,12,10,42,13,69,0.0
TPA,2021-01-09,13,10,40,12,67,0.0
TPA,2021-01-09,14,10,39,11,65,0.0
TPA,2021-01-09,15,10,37,9,63,0.0
TPA,2021-01-09,16,10,31,8,69,0.0
TPA,2021-01-09,17,10,26,7,75,0.0
TPA,2021-01-09,18,10,20,5,80,0.0
TPA,2021-01-09,19,10,19,7,83,0.0
TPA,2021-01-10,4,0,100,8,98,0.0
TPA,2021-01-10,5,0,100,6,98,0.0
TPA,2021-01-10,6,0,100,4,98,0.0
TPA,2021-01-10,7,3,83,5,95,0.0
TPA,2021-01-10,8,7,66,7,92,0.0
TPA,2021-01-10,9,10,48,9,89,0.0
TPA,2021-01-10,10,10,52,7,84,0.0
TPA,2021-01-10,11,10,56,5,79,0.0
TPA,2021-01-10,12,10,59,3,74,0.0
TPA,2021-01-10,13,10,49,3,71,0.0
TPA,2021-01-10,14,10,39,2,68,0.0
TPA,2021-01-10,15,10,29,2,66,0.0
TPA,2021-01-10,16,10,28,3,71,0.0
TPA,2021-01-10,17,10,27,3,77,0.0
TPA,2021-01-10,18,10,26,4,82,0.0
TPA,2021-01-10,19,10,26,6,85,0.0
TPA,2021-01-11,4,7,32,9,94,0.0
TPA,2021-01-11,5,5,38,8,94,0.0
TPA,2021-01-11,6,2,44,6,95,0.0
TPA,2021-01-11,7,5,38,7,89,0.0
TPA,2021-01-11,8,7,33,8,83,0.0
TPA,2021-01-11,9,10,27,9,78,0.0
TPA,2021-01-11,10,10,26,9,74,0.0
TPA,2021-01-11,11,10,25,9,70,0.0
TPA,2021-01-11,12,10,25,9,67,0.0
TPA,2021-01-11,13,10,28,10,65,0.0
TPA,2021-01-11,14,10,31,12,63,0.0
TPA,2021-01-11,15,10,35,13,62,0.0
TPA,2021-01-11,16,10,27,10,67,0.0
TPA,2021-01-11,17,10,20,7,73,0.0
TPA,2021-01-11,18,10,13,4,79,0.0
TPA,2021-01-11,19,10,10,4,81,0.0
TPA,2021-01-12,4,10,24,11,93,0.0
TPA,2021-01-12,5,10,32,12,94,0.0
TPA,2021-01-12,6,10,41,14,95,0.0
TPA,2021-01-12,7,10,32,19,88,0.0
TPA,2021-01-12,8,10,23,24,82,0.0
TPA,2021-01-12,9,10,14,28,75,0.0
TPA,2021-01-12,10,10,13,29,74,0.0
TPA,2021-01-12,11,10,12,29,72,0.0
TPA,2021-01-12,12,10,11,29,70,0.0
TPA,2021-01-12,13,10,25,30,70,0.0
TPA,2021-01-12,14,10,39,30,70,0.0
TPA,2021-01-12,15,10,53,31,70,0.0
TPA,2021-01-12,16,10,68,24,73,0.0
TPA,2021-01-12,17,10,83,18,76,0.0
TPA,2021-01-12,18,10,98,12,80,0.0
TPA,2021-01-12,19,10,75,13,79,0.0
TPA,2021-01-13,4,10,45,15,78,0.0
TPA,2021-01-13,5,10,61,14,79,0.0
TPA,2021-01-13,6,10,77,14,80,0.0
TPA,2021-01-13,7,10,76,16,76,0.0
TPA,2021-01-13,8,10,76,19,72,0.0
TPA,2021-01-13,9,10,75,21,68,0.0
TPA,2021-01-13,10,10,72,21,67,0.0
TPA,2021-01-13,11,10,70,22,66,0.0
TPA,2021-01-13,12,10,67,22,65,0.0
TPA,2021-01-13,13,10,47,23,63,0.0
TPA,2021-01-13,14,10,28,24,62,0.0
TPA,2021-01-13,15,10,8,24,61,0.0
TPA,2021-01-13,16,10,20,21,64,0.0
TPA,2021-01-13,17,10,32,19,67,0.0
TPA,2021-01-13,18,10,44,16,69,0.0
TPA,2021-01-13,19,10,29,17,67,0.0
TPA,2021-01-14,4,10,0,19,62,0.0
TPA,2021-01-14,5,10,0,18,64,0.0
TPA,2021-01-14,6,10,0,16,66,0.0
TPA,2021-01-14,7,10,0,16,64,0.0
TPA,2021-01-14,8,10,0,16,62,0.0
TPA,2021-01-14,9,10,0,16,60,0.0
TPA,2021-01-14,10,10,0,15,56,0.0
TPA,2021-01-14,11,10,0,14,53,0.0
TPA,2021-01-14,12,10,0,13,49,0.0
TPA,2021-01-14,13,10,0,15,47,0.0
TPA,2021-01-14,14,10,0,16,45,0.0
TPA,2021-01-14,15,10,0,17,43,0.0
TPA,2021-01-14,16,10,1,16,50,0.0
TPA,2021-01-14,17,10,1,15,56,0.0
TPA,2021-01-14,18,10,2,13,63,0.0
TPA,2021-01-14,19,10,12,15,66,0.0
TPA,2021-01-15,4,10,51,17,75,0.0
TPA,2021-01-15,5,10,41,16,74,0.0
TPA,2021-01-15,6,10,32,15,73,0.0
TPA,2021-01-15,7,10,27,16,70,0.0
TPA,2021-01-15,8,10,23,16,66,0.0
TPA,2021-01-15,9,10,19,16,63,0.0
TPA,2021-01-15,10,10,25,15,59,0.0
TPA,2021-01-15,11,10,31,15,55,0.0
TPA,2021-01-15,12,10,38,14,51,0.0
TPA,2021-01-15,13,10,36,15,51,0.0
TPA,2021-01-15,14,10,34,16,51,0.0
TPA,2021-01-15,15,10,32,17,50,0.0
TPA,2021-01-15,16,10,22,16,54,0.0
TPA,2021-01-15,17,10,12,15,57,0.0
TPA,2021-01-15,18,10,3,14,60,0.0
TPA,2021-01-15,19,10,6,16,60,0.0
TPA,2021-01-16,4,10,29,16,75,0.0
TPA,2021-01-16,5,10,15,14,79,0.0
TPA,2021-01-16,6,10,2,13,82,0.0
TPA,2021-01-16,7,10,1,13,78,0.0
TPA,2021-01-16,8,10,1,13,75,0.0
TPA,2021-01-16,9,10,0,14,71,0.0
TPA,2021-01-16,10,10,12,12,64,0.0
TPA,2021-01-16,11,10,24,11,57,0.0
TPA,2021-01-16,12,10,35,9,50,0.0
TPA,2021-01-16,13,10,40,10,49,0.0
TPA,2021-01-16,14,10,44,10,48,0.0
TPA,2021-01-16,15,10,48,11,47,0.0
TPA,2021-01-16,16,10,34,10,50,0.0
TPA,2021-01-16,17,10,21,9,54,0.0
TPA,2021-01-16,18,10,7,8,57,0.0
TPA,2021-01-16,19,10,5,9,60,0.0
TPA,2021-01-17,4,10,2,5,87,0.0
TPA,2021-01-17,5,10,2,6,87,0.0
TPA,2021-01-17,6,10,3,7,88,0.0
TPA,2021-01-17,7,10,5,6,80,0.0
TPA,2021-01-17,8,10,8,5,72,0.0
TPA,2021-01-17,9,10,10,4,64,0.0
TPA,2021-01-17,10,10,12,9,61,0.0
TPA,2021-01-17,11,10,14,14,58,0.0
TPA,2021-01-17,12,10,17,19,56,0.0
TPA,2021-01-17,13,10,20,22,59,0.0
TPA,2021-01-17,14,10,24,26,63,0.0
TPA,2021-01-17,15,10,28,30,67,0.0
TPA,2021-01-17,16,10,19,27,67,0.0
TPA,2021-01-17,17,10,11,24,67,0.0
TPA,2021-01-17,18,10,3,21,67,0.0
TPA,2021-01-17,19,10,2,21,61,0.0
TPA,2021-01-18,4,10,0,18,37,0.0
TPA,2021-01-18,5,10,0,18,39,0.0
TPA,2021-01-18,6,10,0,17,41,0.0
TPA,2021-01-18,7,10,0,17,38,0.0
TPA,2021-01-18,8,10,0,17,36,0.0
TPA,2021-01-18,9,10,0,17,33,0.0
TPA,2021-01-18,10,10,0,15,32,0.0
TPA,2021-01-18,11,10,0,13,30,0.0
TPA,2021-01-18,12,10,0,11,28,0.0
TPA,2021-01-18,13,10,0,11,27,0.0
TPA,2021-01-18,14,10,0,11,26,0.0
TPA,2021-01-18,15,10,0,11,26,0.0
TPA,2021-01-18,16,10,1,10,30,0.0
TPA,2021-01-18,17,10,1,10,34,0.0
TPA,2021-01-18,18,10,2,10,39,0.0
TPA,2021-01-18,19,10,2,10,39,0.0
TPA,2021-01-19,4,10,18,11,43,0.0
TPA,2021-01-19,5,10,25,12,44,0.0
TPA,2021-01-19,6,10,32,13,45,0.0
TPA,2021-01-19,7,10,27,12,44,0.0
TPA,2021-01-19,8,10,22,11,42,0.0
TPA,2021-01-19,9,10,17,11,41,0.0
TPA,2021-01-19,10,10,13,8,43,0.0
TPA,2021-01-19,11,10,10,5,46,0.0
TPA,2021-01-19,12,10,6,2,48,0.0
TPA,2021-01-19,13,10,4,2,48,0.0
TPA,2021-01-19,14,10,2,3,47,0.0
TPA,2021-01-19,15,10,0,3,47,0.0
TPA,2021-01-19,16,10,0,4,51,0.0
TPA,2021-01-19,17,10,0,5,54,0.0
TPA,2021-01-19,18,10,0,6,57,0.0
TPA,2021-01-19,19,10,0,7,58,0.0
TPA,2021-01-20,4,10,49,7,69,0.0
TPA,2021-01-20,5,10,65,8,68,0.0
TPA,2021-01-20,6,10,81,8,67,0.0
TPA,2021-01-20,7,10,58,8,66,0.0
TPA,2021-01-20,8,10,34,8,64,0.0
TPA,2021-01-20,9,10,10,8,63,0.0
TPA,2021-01-20,10,10,25,6,62,0.0
TPA,2021-01-20,11,10,40,5,62,0.0
TPA,2021-01-20,12,10,54,4,61,0.0
TPA,2021-01-20,13,10,66,4,61,0.0
TPA,2021-01-20,14,10,78,3,62,0.0
TPA,2021-01-20,15,10,90,3,62,0.0
TPA,2021-01-20,16,10,93,4,65,0.0
TPA,2021-01-20,17,10,97,4,68,0.0
TPA,2021-01-20,18,10,100,5,70,0.0
TPA,2021-01-20,19,10,100,6,72,0.0
TPA,2021-01-21,4,10,39,9,86,0.0
TPA,2021-01-21,5,10,30,9,88,0.0
TPA,2021-01-21,6,10,22,8,90,0.0
TPA,2021-01-21,7,10,17,10,85,0.0
TPA,2021-01-21,8,10,13,12,81,0.0
TPA,2021-01-21,9,10,9,13,76,0.0
TPA,2021-01-21,10,10,18,12,69,0.0
TPA,2021-01-21,11,10,27,10,63,0.0
TPA,2021-01-21,12,10,36,8,56,0.0
TPA,2021-01-21,13,10,25,9,54,0.0
TPA,2021-01-21,14,10,14,10,52,0.0
TPA,2021-01-21,15,10,4,11,50,0.0
TPA,2021-01-21,16,10,4,10,57,0.0
TPA,2021-01-21,17,10,5,10,63,0.0
TPA,2021-01-21,18,10,5,9,69,0.0
TPA,2021-01-21,19,10,5,11,74,0.0
TPA,2021-01-22,4,2,50,10,96,0.0
TPA,2021-01-22,5,2,52,9,97,0.0
TPA,2021-01-22,6,2,53,9,97,0.0
TPA,2021-01-22,7,5,46,12,91,0.0
TPA,2021-01-22,8,7,39,15,85,0.0
TPA,2021-01-22,9,10,31,19,79,0.0
TPA,2021-01-22,10,10,21,17,73,0.0
TPA,2021-01-22,11,10,10,15,68,0.0
TPA,2021-01-22,12,10,0,13,62,0.0
TPA,2021-01-22,13,10,2,12,63,0.0
TPA,2021-01-22,14,10,4,11,64,0.0
TPA,2021-01-22,15,10,7,10,64,0.0
TPA,2021-01-22,16,10,23,9,67,0.0
TPA,2021-01-22,17,10,40,7,70,0.0
TPA,2021-01-22,18,10,56,6,73,0.0
TPA,2021-01-22,19,10,48,6,75,0.0
TPA,2021-01-23,4,10,70,9,88,0.0
TPA,2021-01-23,5,10,67,9,88,0.0
TPA,2021-01-23,6,10,64,10,89,0.0
TPA,2021-01-23,7,10,53,12,86,0.0
TPA,2021-01-23,8,10,42,14,82,0.0
TPA,2021-01-23,9,10,31,16,79,0.0
TPA,2021-01-23,10,10,36,15,77,0.0
TPA,2021-01-23,11,10,41,14,74,0.0
TPA,2021-01-23,12,10,46,13,71,0.0
TPA,2021-01-23,13,10,46,15,72,0.0
TPA,2021-01-23,14,9,45,16,72,0.1
TPA,2021-01-23,15,9,45,18,73,0.1
TPA,2021-01-23,16,9,38,16,75,0.1
TPA,2021-01-23,17,10,31,14,76,0.0
TPA,2021-01-23,18,10,23,12,78,0.0
TPA,2021-01-23,19,10,18,11,75,0.0
TPA,2021-01-24,4,10,11,15,55,0.0
TPA,2021-01-24,5,10,8,15,52,0.0
TPA,2021-01-24,6,10,5,16,49,0.0
TPA,2021-01-24,7,10,5,16,48,0.0
TPA,2021-01-24,8,10,5,15,46,0.0
TPA,2021-01-24,9,10,5,15,44,0.0
TPA,2021-01-24,10,10,5,13,41,0.0
TPA,2021-01-24,11,10,5,11,37,0.0
TPA,2021-01-24,12,10,4,8,34,0.0
TPA,2021-01-24,13,10,5,10,34,0.0
TPA,2021-01-24,14,10,5,12,33,0.0
TPA,2021-01-24,15,10,5,13,33,0.0
TPA,2021-01-24,16,10,6,14,38,0.0
TPA,2021-01-24,17,10,7,15,43,0.0
TPA,2021-01-24,18,10,8,15,48,0.0
TPA,2021-01-24,19,10,7,17,47,0.0
TPA,2021-01-25,4,10,9,21,48,0.0
TPA,2021-01-25,5,10,10,20,49,0.0
TPA,2021-01-25,6,10,10,18,50,0.0
TPA,2021-01-25,7,10,11,20,50,0.0
TPA,2021-01-25,8,10,11,22,49,0.0
TPA,2021-01-25,9,10,12,24,49,0.0
TPA,2021-01-25,10,10,12,23,49,0.0
TPA,2021-01-25,11,10,12,21,49,0.0
TPA,2021-01-25,12,10,12,20,49,0.0
TPA,2021-01-25,13,10,10,22,51,0.0
TPA,2021-01-25,14,10,8,24,53,0.0
TPA,2021-01-25,15,10,6,27,55,0.0
TPA,2021-01-25,16,10,15,23,60,0.0
TPA,2021-01-25,17,10,24,20,65,0.0
TPA,2021-01-25,18,10,33,16,70,0.0
TPA,2021-01-25,19,10,32,19,71,0.0
TPA,2021-01-26,4,10,25,19,79,0.0
TPA,2021-01-26,5,10,32,16,80,0.0
TPA,2021-01-26,6,10,38,14,80,0.0
TPA,2021-01-26,7,10,32,18,74,0.0
TPA,2021-01-26,8,10,27,23,67,0.0
TPA,2021-01-26,9,10,22,28,61,0.0
TPA,2021-01-26,10,10,26,27,58,0.0
TPA,2021-01-26,11,10,31,26,55,0.0
TPA,2021-01-26,12,10,35,25,51,0.0
TPA,2021-01-26,13,10,39,26,55,0.0
TPA,2021-01-26,14,10,43,26,58,0.0
TPA,2021-01-26,15,10,47,27,61,0.0
TPA,2021-01-26,16,10,37,23,64,0.0
TPA,2021-01-26,17,10,26,19,67,0.0
TPA,2021-01-26,18,10,15,16,70,0.0
TPA,2021-01-26,19,10,17,18,72,0.0
TPA,2021-01-27,4,10,18,14,82,0.0
TPA,2021-01-27,5,10,15,12,83,0.0
TPA,2021-01-27,6,10,12,11,84,0.0
TPA,2021-01-27,7,10,14,16,78,0.0
TPA,2021-01-27,8,10,15,21,71,0.0
TPA,2021-01-27,9,10,16,26,65,0.0
TPA,2021-01-27,10,10,30,25,61,0.0
TPA,2021-01-27,11,10,44,23,58,0.0
TPA,2021-01-27,12,10,59,22,55,0.0
TPA,2021-01-27,13,10,58,21,57,0.0
TPA,2021-01-27,14,10,56,20,58,0.0
TPA,2021-01-27,15,10,55,20,60,0.0
TPA,2021-01-27,16,10,56,17,64,0.0
TPA,2021-01-27,17,10,57,13,68,0.0
TPA,2021-01-27,18,10,58,10,72,0.0
TPA,2021-01-27,19,10,50,13,74,0.0
TPA,2021-01-28,4,10,32,12,89,0.0
TPA,2021-01-28,5,10,38,12,90,0.0
TPA,2021-01-28,6,10,44,12,91,0.0
TPA,2021-01-28,7,10,41,15,85,0.0
TPA,2021-01-28,8,10,39,18,79,0.0
TPA,2021-01-28,9,10,37,22,73,0.0
TPA,2021-01-28,10,10,58,19,70,0.0
TPA,2021-01-28,11,10,79,17,68,0.0
TPA,2021-01-28,12,10,100,15,66,0.0
TPA,2021-01-28,13,10,100,15,71,0.0
TPA,2021-01-28,14,10,100,15,76,0.5
TPA,2021-01-28,15,10,100,14,81,0.6
TPA,2021-01-28,16,10,100,11,85,0.3
TPA,2021-01-28,17,10,100,7,89,0.0
TPA,2021-01-28,18,10,100,4,93,0.0
TPA,2021-01-28,19,9,97,4,93,0.0
TPA,2021-01-29,4,7,95,15,93,0.0
TPA,2021-01-29,5,5,97,12,94,0.0
TPA,2021-01-29,6,2,99,9,95,0.0
TPA,2021-01-29,7,5,98,11,91,0.0
TPA,2021-01-29,8,7,97,13,87,0.0
TPA,2021-01-29,9,10,96,15,83,0.0
TPA,2021-01-29,10,10,97,16,82,0.0
TPA,2021-01-29,11,10,99,16,81,0.0
TPA,2021-01-29,12,10,100,16,81,0.0
TPA,2021-01-29,13,10,97,17,81,0.0
TPA,2021-01-29,14,10,94,19,81,0.0
TPA,2021-01-29,15,10,91,20,81,0.0
TPA,2021-01-29,16,10,90,19,81,0.0
TPA,2021-01-29,17,10,88,18,80,0.0
TPA,2021-01-29,18,10,87,17,80,0.0
TPA,2021-01-29,19,10,82,18,78,0.0
TPA,2021-01-30,4,10,7,21,49,0.0
TPA,2021-01-30,5,10,12,18,45,0.0
TPA,2021-01-30,6,10,17,16,41,0.0
TPA,2021-01-30,7,10,14,19,41,0.0
TPA,2021-01-30,8,10,11,22,41,0.0
TPA,2021-01-30,9,10,8,24,41,0.0
TPA,2021-01-30,10,10,6,21,39,0.0
TPA,2021-01-30,11,10,4,18,37,0.0
TPA,2021-01-30,12,10,2,15,35,0.0
TPA,2021-01-30,13,10,1,16,35,0.0
TPA,2021-01-30,14,10,1,17,35,0.0
TPA,2021-01-30,15,10,0,17,34,0.0
TPA,2021-01-30,16,10,0,14,38,0.0
TPA,2021-01-30,17,10,0,11,41,0.0
TPA,2021-01-30,18,10,0,8,44,0.0
TPA,2021-01-30,19,10,0,12,46,0.0
TPA,2021-01-31,4,10,0,19,54,0.0
TPA,2021-01-31,5,10,0,18,58,0.0
TPA,2021-01-31,6,10,0,17,61,0.0
TPA,2021-01-31,7,10,0,17,60,0.0
TPA,2021-01-31,8,10,0,18,59,0.0
TPA,2021-01-31,9,10,0,18,58,0.0
TPA,2021-01-31,10,10,0,16,54,0.0
TPA,2021-01-31,11,10,0,14,50,0.0
TPA,2021-01-31,12,10,0,12,46,0.0
TPA,2021-01-31,13,10,0,13,46,0.0
TPA,2021-01-31,14,10,0,13,46,0.0
TPA,2021-01-31,15,10,0,14,45,0.0
TPA,2021-01-31,16,10,1,14,50,0.0
TPA,2021-01-31,17,10,2,14,54,0.0
TPA,2021-01-31,18,10,3,14,58,0.0
TPA,2021-01-31,19,10,2,14,62,0.0
RSW,2021-01-01,4,10,46,7,80,0.0
RSW,2021-01-01,5,10,72,8,80,0.0
RSW,2021-01-01,6,10,98,8,80,0.0
RSW,2021-01-01,7,10,76,8,77,0.0
RSW,2021-01-01,8,10,53,8,74,0.0
RSW,2021-01-01,9,10,31,8,71,0.0
RSW,2021-01-01,10,10,36,8,67,0.0
RSW,2021-01-01,11,10,41,9,63,0.0
RSW,2021-01-01,12,10,46,9,59,0.0
RSW,2021-01-01,13,10,39,10,59,0.0
RSW,2021-01-01,14,10,32,12,59,0.0
RSW,2021-01-01,15,10,25,13,59,0.0
RSW,2021-01-01,16,10,42,16,66,0.0
RSW,2021-01-01,17,10,58,18,74,0.0
RSW,2021-01-01,18,10,74,21,82,0.0
RSW,2021-01-01,19,10,72,23,83,0.0
RSW,2021-01-02,4,10,82,29,83,0.0
RSW,2021-01-02,5,10,91,30,85,0.0
RSW,2021-01-02,6,10,100,32,87,0.0
RSW,2021-01-02,7,10,100,34,85,0.0
RSW,2021-01-02,8,10,100,36,83,0.3
RSW,2021-01-02,9,10,100,38,81,0.5
RSW,2021-01-02,10,10,100,38,82,0.2
RSW,2021-01-02,11,10,100,38,83,0.0
RSW,2021-01-02,12,10,100,39,84,0.0
RSW,2021-01-02,13,10,100,40,83,0.0
RSW,2021-01-02,14,10,100,42,82,0.3
RSW,2021-01-02,15,10,100,44,81,0.4
RSW,2021-01-02,16,10,100,42,82,0.2
RSW,2021-01-02,17,10,100,41,83,0.0
RSW,2021-01-02,18,10,100,40,84,0.0
RSW,2021-01-02,19,10,100,40,83,0.0
RSW,2021-01-03,4,10,87,26,82,0.2
RSW,2021-01-03,5,10,74,24,82,0.0
RSW,2021-01-03,6,10,61,23,81,0.0
RSW,2021-01-03,7,10,69,17,80,0.0
RSW,2021-01-03,8,10,76,11,78,0.1
RSW,2021-01-03,9,10,83,5,77,0.1
RSW,2021-01-03,10,10,81,18,79,0.1
RSW,2021-01-03,11,9,79,30,82,0.0
RSW,2021-01-03,12,9,76,42,85,0.0
RSW,2021-01-03,13,9,53,43,80,0.0
RSW,2021-01-03,14,10,29,43,75,0.0
RSW,2021-01-03,15,10,5,44,70,0.0
RSW,2021-01-03,16,10,6,38,70,0.0
RSW,2021-01-03,17,10,6,32,70,0.0
RSW,2021-01-03,18,10,7,26,70,0.0
RSW,2021-01-03,19,10,5,29,68,0.0
RSW,2021-01-04,4,10,0,30,55,0.0
RSW,2021-01-04,5,10,0,29,53,0.0
RSW,2021-01-04,6,10,0,27,51,0.0
RSW,2021-01-04,7,10,0,28,51,0.0
RSW,2021-01-04,8,10,0,29,51,0.0
RSW,2021-01-04,9,10,0,30,51,0.0
RSW,2021-01-04,10,10,0,28,51,0.0
RSW,2021-01-04,11,10,0,26,52,0.0
RSW,2021-01-04,12,10,0,24,52,0.0
RSW,2021-01-04,13,10,0,25,52,0.0
RSW,2021-01-04,14,10,0,27,51,0.0
RSW,2021-01-04,15,10,0,28,51,0.0
RSW,2021-01-04,16,10,0,25,52,0.0
RSW,2021-01-04,17,10,0,23,53,0.0
RSW,2021-01-04,18,10,0,20,55,0.0
RSW,2021-01-04,19,10,0,22,57,0.0
RSW,2021-01-05,4,10,6,26,59,0.0
RSW,2021-01-05,5,10,8,25,57,0.0
RSW,2021-01-05,6,10,10,23,55,0.0
RSW,2021-01-05,7,10,9,23,55,0.0
RSW,2021-01-05,8,10,8,24,55,0.0
RSW,2021-01-05,9,10,6,24,54,0.0
RSW,2021-01-05,10,10,9,20,51,0.0
RSW,2021-01-05,11,10,12,17,48,0.0
RSW,2021-01-05,12,10,15,14,45,0.0
RSW,2021-01-05,13,10,15,15,48,0.0
RSW,2021-01-05,14,10,15,17,50,0.0
RSW,2021-01-05,15,10,15,19,52,0.0
RSW,2021-01-05,16,10,15,19,57,0.0
RSW,2021-01-05,17,10,14,18,61,0.0
RSW,2021-01-05,18,10,14,18,66,0.0
RSW,2021-01-05,19,10,16,20,66,0.0
RSW,2021-01-06,4,10,6,27,67,0.0
RSW,2021-01-06,5,10,8,26,67,0.0
RSW,2021-01-06,6,10,9,26,67,0.0
RSW,2021-01-06,7,10,19,27,66,0.0
RSW,2021-01-06,8,10,30,27,64,0.0
RSW,2021-01-06,9,10,40,28,62,0.0
RSW,2021-01-06,10,10,42,28,62,0.0
RSW,2021-01-06,11,10,44,27,61,0.0
RSW,2021-01-06,12,10,45,27,61,0.0
RSW,2021-01-06,13,10,36,29,61,0.0
RSW,2021-01-06,14,10,26,30,62,0.0
RSW,2021-01-06,15,10,17,32,62,0.0
RSW,2021-01-06,16,10,12,29,63,0.0
RSW,2021-01-06,17,10,7,27,64,0.0
RSW,2021-01-06,18,10,2,24,64,0.0
RSW,2021-01-06,19,10,2,26,65,0.0
RSW,2021-01-07,4,10,24,23,68,0.0
RSW,2021-01-07,5,10,18,20,67,0.0
RSW,2021-01-07,6,10,11,16,66,0.0
RSW,2021-01-07,7,10,19,20,65,0.0
RSW,2021-01-07,8,10,27,23,63,0.0
RSW,2021-01-07,9,10,35,26,62,0.0
RSW,2021-01-07,10,10,34,27,63,0.0
RSW,2021-01-07,11,10,33,27,63,0.0
RSW,2021-01-07,12,10,32,27,64,0.0
RSW,2021-01-07,13,10,31,29,66,0.0
RSW,2021-01-07,14,9,31,31,68,0.1
RSW,2021-01-07,15,9,30,33,70,0.1
RSW,2021-01-07,16,9,31,33,71,0.1
RSW,2021-01-07,17,10,32,32,73,0.0
RSW,2021-01-07,18,10,32,31,74,0.0
RSW,2021-01-07,19,10,31,31,74,0.0
RSW,2021-01-08,4,10,46,28,79,0.0
RSW,2021-01-08,5,10,41,25,79,0.0
RSW,2021-01-08,6,10,37,22,78,0.0
RSW,2021-01-08,7,10,38,25,77,0.0
RSW,2021-01-08,8,9,38,27,76,0.1
RSW,2021-01-08,9,9,39,29,75,0.1
RSW,2021-01-08,10,9,40,27,75,0.1
RSW,2021-01-08,11,10,40,26,76,0.0
RSW,2021-01-08,12,10,40,24,76,0.0
RSW,2021-01-08,13,10,40,24,77,0.0
RSW,2021-01-08,14,10,39,24,77,0.1
